Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:58:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:45 PM   122     34299    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:45 PM   122     34300    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:45 PM   122     34303    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:45 PM   122     34305    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:45 PM   122     34314    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:45 PM   122     34316    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:45 PM   122     34319    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:45 PM   122     34322    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:45 PM   122     34325    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:45 PM   122     34328    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:45 PM   122     34332    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:45 PM   122     34339    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:45 PM   122     34346    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:45 PM   122     34347    1.00    1.00    0.00    0.00    2.00     6  postgres
01:02:45 PM   122     34348    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:45 PM   122     34349    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:45 PM  1000     34361    2.00    2.00    0.00    0.00    4.00     5  pidstat
01:02:45 PM  1000     34363   93.00   32.00    0.00    0.00  125.00     3  load_generator

01:02:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:46 PM   123      1231    1.00    1.00    0.00    0.00    2.00     6  mysqld
01:02:46 PM     0     32339    0.00    5.00    0.00    0.00    5.00     6  kworker/u32:0-events_unbound
01:02:46 PM  1000     32490   25.00   22.00    0.00    0.00   47.00     7  gnome-terminal-
01:02:46 PM     0     32804    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:1-events_unbound
01:02:46 PM     0     33399    0.00    3.00    0.00    1.00    3.00     5  kworker/u32:2-events_unbound
01:02:46 PM  1000     34258   73.00   24.00    0.00    0.00   97.00     0  server
01:02:46 PM   122     34261    0.00    1.00    0.00    0.00    1.00     3  postgres
01:02:46 PM   122     34262    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:46 PM   122     34263    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34269    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34271    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34273    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:46 PM   122     34274    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34283    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34284    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34286    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34287    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34288    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34292    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34293    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:46 PM   122     34294    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34299    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:46 PM   122     34302    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34308    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34309    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34313    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34318    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34320    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:46 PM   122     34321    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:46 PM   122     34326    1.00    1.00    0.00    0.00    2.00     6  postgres
01:02:46 PM   122     34329    1.00    0.00    0.00    0.00    1.00     3  postgres
01:02:46 PM   122     34330    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34331    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34334    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:46 PM   122     34336    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:46 PM   122     34338    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34339    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:46 PM   122     34342    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:46 PM   122     34343    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34344    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM   122     34345    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:46 PM   122     34352    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:46 PM  1000     34361    2.00    2.00    0.00    0.00    4.00     2  pidstat
01:02:46 PM  1000     34363   88.00   33.00    0.00    0.00  121.00     3  load_generator

01:02:46 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:47 PM  1000      2244    2.00    0.00    0.00    0.00    2.00     6  gnome-shell
01:02:47 PM  1000     31254    1.00    0.00    0.00    0.00    1.00     5  firefox
01:02:47 PM  1000     31777    1.00    0.00    0.00    0.00    1.00     1  Isolated Web Co
01:02:47 PM     0     32339    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:0-events_unbound
01:02:47 PM  1000     32490   27.00   21.00    0.00    0.00   48.00     6  gnome-terminal-
01:02:47 PM  1000     32683    1.00    2.00    0.00    0.00    3.00     7  top
01:02:47 PM     0     32804    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:1+events_unbound
01:02:47 PM     0     33399    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:2-events_unbound
01:02:47 PM  1000     34258   73.00   24.00    0.00    0.00   97.00     0  server
01:02:47 PM   122     34259    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:47 PM   122     34260    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34261    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:47 PM   122     34266    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34270    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:47 PM   122     34272    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:47 PM   122     34275    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:47 PM   122     34276    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34277    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34278    1.00    1.00    0.00    0.00    2.00     5  postgres
01:02:47 PM   122     34282    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34289    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34295    0.00    1.00    0.00    0.00    1.00     2  postgres
01:02:47 PM   122     34300    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:47 PM   122     34301    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34302    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34303    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34306    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34310    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:47 PM   122     34317    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:47 PM   122     34319    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34327    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:47 PM   122     34330    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34332    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:47 PM   122     34333    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:47 PM   122     34337    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34340    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:47 PM   122     34346    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:47 PM   122     34349    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:47 PM  1000     34361    1.00    3.00    0.00    0.00    4.00     2  pidstat
01:02:47 PM  1000     34363   85.00   33.00    0.00    0.00  118.00     3  load_generator

01:02:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:48 PM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
01:02:48 PM  1000      2244    0.00    1.00    0.00    0.00    1.00     6  gnome-shell
01:02:48 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     4  code
01:02:48 PM     0     32339    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:0-events_unbound
01:02:48 PM  1000     32490   24.00   23.00    0.00    0.00   47.00     1  gnome-terminal-
01:02:48 PM     0     32804    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:1-events_unbound
01:02:48 PM     0     33399    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:2-events_unbound
01:02:48 PM  1000     34258   75.00   23.00    0.00    0.00   98.00     0  server
01:02:48 PM   122     34264    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34267    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34270    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:48 PM   122     34280    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:48 PM   122     34281    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:48 PM   122     34283    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:48 PM   122     34287    0.00    1.00    0.00    0.00    1.00     4  postgres
01:02:48 PM   122     34288    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34296    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:48 PM   122     34304    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34307    1.00    1.00    0.00    0.00    2.00     4  postgres
01:02:48 PM   122     34314    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:48 PM   122     34315    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34318    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:48 PM   122     34327    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:48 PM   122     34335    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:48 PM   122     34350    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:48 PM   122     34353    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:48 PM  1000     34361    3.00    3.00    0.00    0.00    6.00     5  pidstat
01:02:48 PM  1000     34363   92.00   32.00    0.00    0.00  124.00     3  load_generator

01:02:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:49 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
01:02:49 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
01:02:49 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     6  gnome-shell
01:02:49 PM  1000     30967    1.00    0.00    0.00    0.00    1.00     4  code
01:02:49 PM     0     32339    0.00    5.00    0.00    0.00    5.00     1  kworker/u32:0-events_unbound
01:02:49 PM  1000     32490   24.00   23.00    0.00    0.00   47.00     3  gnome-terminal-
01:02:49 PM     0     32804    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:1-events_unbound
01:02:49 PM  1000     32989    0.00    1.00    0.00    0.00    1.00     3  iostat
01:02:49 PM     0     33399    0.00    2.00    0.00    0.00    2.00     3  kworker/u32:2-events_unbound
01:02:49 PM  1000     34258   75.00   23.00    0.00    0.00   98.00     0  server
01:02:49 PM   122     34264    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34266    0.00    1.00    0.00    0.00    1.00     4  postgres
01:02:49 PM   122     34271    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:49 PM   122     34274    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34275    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:49 PM   122     34282    1.00    0.00    0.00    0.00    1.00     3  postgres
01:02:49 PM   122     34284    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34285    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:49 PM   122     34287    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:49 PM   122     34290    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34291    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34296    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34297    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:49 PM   122     34305    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34311    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:49 PM   122     34312    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34314    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34321    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:49 PM   122     34323    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34324    1.00    1.00    0.00    0.00    2.00     7  postgres
01:02:49 PM   122     34325    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34328    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:49 PM   122     34330    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34335    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34336    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:49 PM   122     34348    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:49 PM   122     34349    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:49 PM  1000     34361    2.00    2.00    0.00    0.00    4.00     5  pidstat
01:02:49 PM  1000     34363   92.00   30.00    0.00    0.00  122.00     3  load_generator

01:02:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:50 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
01:02:50 PM  1000     31254    0.00    1.00    0.00    0.00    1.00     2  firefox
01:02:50 PM  1000     31496    3.00    1.00    0.00    0.00    4.00     5  Privileged Cont
01:02:50 PM     0     32339    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:0-events_unbound
01:02:50 PM  1000     32490   25.00   23.00    0.00    0.00   48.00     1  gnome-terminal-
01:02:50 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     7  top
01:02:50 PM     0     32804    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:1-events_unbound
01:02:50 PM     0     33399    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:2-events_unbound
01:02:50 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     7  code
01:02:50 PM  1000     34258   72.00   25.00    0.00    0.00   97.00     0  server
01:02:50 PM   122     34263    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:50 PM   122     34265    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:50 PM   122     34273    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34276    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34280    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34285    0.00    1.00    0.00    0.00    1.00     2  postgres
01:02:50 PM   122     34289    0.00    1.00    0.00    0.00    1.00     3  postgres
01:02:50 PM   122     34292    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34293    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:50 PM   122     34298    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34299    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34301    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34302    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34306    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34309    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34310    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34313    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34316    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34317    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34331    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:50 PM   122     34333    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34334    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:50 PM   122     34338    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34340    1.00    0.00    0.00    0.00    1.00     3  postgres
01:02:50 PM   122     34341    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34342    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34347    1.00    0.00    0.00    0.00    1.00     3  postgres
01:02:50 PM   122     34350    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:50 PM   122     34351    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:50 PM   122     34352    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:50 PM  1000     34361    1.00    3.00    0.00    0.00    4.00     5  pidstat
01:02:50 PM  1000     34363   91.00   28.00    0.00    0.00  119.00     3  load_generator

01:02:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:51 PM     0        51    0.00    1.00    0.00    0.00    1.00     5  ksoftirqd/5
01:02:51 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
01:02:51 PM  1000      3051    1.00    0.00    0.00    0.00    1.00     3  gsd-xsettings
01:02:51 PM  1000     29425    0.00    1.00    0.00    0.00    1.00     1  code
01:02:51 PM  1000     31777    2.00    0.00    0.00    0.00    2.00     7  Isolated Web Co
01:02:51 PM     0     32339    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:0-events_unbound
01:02:51 PM  1000     32490   23.00   23.00    0.00    1.00   46.00     1  gnome-terminal-
01:02:51 PM     0     32804    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:1-events_unbound
01:02:51 PM     0     33399    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:2-events_unbound
01:02:51 PM  1000     34258   74.00   23.00    0.00    0.00   97.00     0  server
01:02:51 PM   122     34261    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34262    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34268    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34271    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34272    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34276    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34277    1.00    1.00    0.00    0.00    2.00     3  postgres
01:02:51 PM   122     34278    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34279    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34281    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34283    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34286    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34288    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:51 PM   122     34293    0.00    1.00    0.00    0.00    1.00     4  postgres
01:02:51 PM   122     34294    1.00    1.00    0.00    0.00    2.00     4  postgres
01:02:51 PM   122     34295    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34296    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34300    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34304    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34313    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34315    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34320    0.00    1.00    0.00    0.00    1.00     2  postgres
01:02:51 PM   122     34322    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34329    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:51 PM   122     34332    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:51 PM   122     34343    1.00    0.00    0.00    0.00    1.00     2  postgres
01:02:51 PM   122     34345    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM   122     34346    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:51 PM  1000     34361    2.00    3.00    0.00    0.00    5.00     2  pidstat
01:02:51 PM  1000     34363   88.00   32.00    0.00    0.00  120.00     3  load_generator

01:02:51 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:52 PM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
01:02:52 PM  1000      2244    1.00    1.00    0.00    0.00    2.00     7  gnome-shell
01:02:52 PM  1000     29265    0.00    1.00    0.00    0.00    1.00     5  code
01:02:52 PM  1000     31779    1.00    0.00    0.00    0.00    1.00     6  Isolated Web Co
01:02:52 PM     0     32339    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:0-events_unbound
01:02:52 PM  1000     32490   25.00   23.00    0.00    0.00   48.00     6  gnome-terminal-
01:02:52 PM     0     32804    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:1-events_unbound
01:02:52 PM     0     33399    0.00    2.00    0.00    0.00    2.00     2  kworker/u32:2-events_unbound
01:02:52 PM  1000     34258   76.00   22.00    0.00    0.00   98.00     0  server
01:02:52 PM   122     34259    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34260    0.00    1.00    0.00    0.00    1.00     4  postgres
01:02:52 PM   122     34266    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34269    1.00    0.00    0.00    0.00    1.00     1  postgres
01:02:52 PM   122     34286    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34289    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:52 PM   122     34291    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:52 PM   122     34292    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:52 PM   122     34303    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34304    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34307    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34311    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34312    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34315    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34318    0.00    1.00    0.00    0.00    1.00     3  postgres
01:02:52 PM   122     34319    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34320    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34321    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34324    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34325    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:52 PM   122     34326    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:52 PM   122     34327    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:52 PM   122     34328    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:52 PM   122     34337    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34339    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:52 PM   122     34344    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:52 PM   122     34350    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:52 PM  1000     34361    2.00    3.00    0.00    0.00    5.00     5  pidstat
01:02:52 PM  1000     34363   94.00   32.00    0.00    0.00  126.00     3  load_generator

01:02:52 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:02:53 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
01:02:53 PM   123      1231    0.00    1.00    0.00    0.00    1.00     6  mysqld
01:02:53 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     2  gnome-shell
01:02:53 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     1  code
01:02:53 PM  1000     31777    6.00    4.00    0.00    0.00   10.00     7  Isolated Web Co
01:02:53 PM  1000     32490   27.00   21.00    0.00    0.00   48.00     7  gnome-terminal-
01:02:53 PM  1000     32683    1.00    2.00    0.00    0.00    3.00     7  top
01:02:53 PM     0     32804    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:1-events_unbound
01:02:53 PM     0     33399    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:2-events_unbound
01:02:53 PM  1000     34258   72.00   25.00    0.00    0.00   97.00     0  server
01:02:53 PM   122     34265    0.00    1.00    0.00    0.00    1.00     1  postgres
01:02:53 PM   122     34268    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34270    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:53 PM   122     34275    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34280    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34282    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:53 PM   122     34284    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:53 PM   122     34290    1.00    1.00    0.00    0.00    2.00     3  postgres
01:02:53 PM   122     34291    0.00    1.00    0.00    0.00    1.00     2  postgres
01:02:53 PM   122     34293    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34296    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:53 PM   122     34297    1.00    0.00    0.00    0.00    1.00     4  postgres
01:02:53 PM   122     34311    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:53 PM   122     34314    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34316    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34323    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:53 PM   122     34330    1.00    0.00    0.00    0.00    1.00     5  postgres
01:02:53 PM   122     34334    0.00    1.00    0.00    0.00    1.00     6  postgres
01:02:53 PM   122     34335    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:53 PM   122     34336    0.00    1.00    0.00    0.00    1.00     4  postgres
01:02:53 PM   122     34337    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:53 PM   122     34338    1.00    0.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34339    0.00    1.00    0.00    0.00    1.00     7  postgres
01:02:53 PM   122     34342    0.00    1.00    0.00    0.00    1.00     5  postgres
01:02:53 PM   122     34348    1.00    1.00    0.00    0.00    2.00     4  postgres
01:02:53 PM   122     34353    1.00    0.00    0.00    0.00    1.00     6  postgres
01:02:53 PM  1000     34361    1.00    3.00    0.00    0.00    4.00     5  pidstat
01:02:53 PM  1000     34363   86.00   34.00    0.00    0.00  120.00     3  load_generator

01:02:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
